#{"t_start": 1707317816.0819433, "env_id": "None"}
r,l,t
4695.022557,5000,96645.600265
5030.407028,5000,96731.219211
4936.824245,5000,96816.921082
4691.558604,5000,96902.137361
4993.339791,5000,96987.281987
5164.433213,5000,97072.109663
5043.108944,5000,97156.524537
4956.098746,5000,97241.575296
5073.761451,5000,97327.729878
4985.779207,5000,97413.428285
4981.070574,5000,97498.796378
5023.539156,5000,97584.234396
5079.849527,5000,97669.873011
4943.4828,5000,97755.07008
4465.507018,5000,97840.404712
4186.150802,5000,97925.108934
4876.011828,5000,98010.163093
4888.67858,5000,98095.163849
4987.03454,5000,98180.316271
4802.234322,5000,98266.021775
4686.398685,5000,98351.241399
4868.07979,5000,98436.342968
4933.527048,5000,98521.526613
574.971788,5000,98606.663264
4784.605258,5000,98692.484725
4659.922022,5000,98777.676356
4924.396462,5000,98862.050764
4943.099454,5000,98947.630605
4987.822912,5000,99032.691187
4987.811743,5000,99118.480694
4953.87532,5000,99203.737262
4929.464662,5000,99288.470815
4971.837191,5000,99374.448938
4953.873683,5000,99459.885441
4962.251207,5000,99544.513159
4989.022204,5000,99629.733807
4997.285404,5000,99714.908392
4974.573867,5000,99799.865887
4898.261094,5000,99884.959383
4988.736685,5000,99970.007206
4992.013382,5000,100055.486763
4996.336129,5000,100140.680348
4992.55465,5000,100225.869539
4995.571501,5000,100310.739112
4985.619085,5000,100396.062778
4987.650984,5000,100480.927768
5001.042102,5000,100569.807374
4969.20052,5000,100656.49181
4976.972917,5000,100742.775279
4971.759121,5000,100834.860984
4960.978669,5000,100924.769052
5008.048084,5000,101011.3581
4997.885072,5000,101097.514428
4995.885487,5000,101182.824078
4990.049699,5000,101268.282389
-1436.265058,5000,101352.333556
5152.2986,5000,101438.320787
4992.446176,5000,101523.837183
4930.627827,5000,101609.481767
4951.654902,5000,101694.78409
5054.824534,5000,101779.915621
4993.131058,5000,101866.109195
5023.093081,5000,101951.328938
4970.928212,5000,102036.803609
4988.523492,5000,102122.031956
5012.286993,5000,102207.667403
4981.350034,5000,102293.744611
4980.370167,5000,102379.25508
4901.452174,5000,102464.850657
4825.420952,5000,102549.832229
4911.528371,5000,102635.484648
4992.329523,5000,102720.69739
4999.389075,5000,102806.112835
4988.94307,5000,102891.557121
4956.666792,5000,102976.819765
4987.322174,5000,103062.170114
4971.339082,5000,103147.302335
4917.383493,5000,103232.406609
4940.100889,5000,103318.198206
4906.297127,5000,103403.499635
4169.611405,5000,103488.232545
4818.870992,5000,103573.624859
4947.662755,5000,103659.07259
4960.411859,5000,103743.712731
4998.318769,5000,103828.550219
4990.675905,5000,103913.705631
4853.601834,5000,103998.962944
5085.122608,5000,104084.165498
4855.950642,5000,104169.570084
4929.608492,5000,104254.375331
4973.394266,5000,104339.496616
5066.076897,5000,104425.475121
5056.680301,5000,104511.281704
5079.784811,5000,104596.42681
4937.873153,5000,104682.213876
5053.63754,5000,104767.287309
4932.682124,5000,104852.559735
4988.361501,5000,104938.076964
4994.216133,5000,105023.357128
4941.809523,5000,105108.723417
4956.129391,5000,105194.504594
4949.257959,5000,105280.172748
5077.626572,5000,105365.081416
4985.899,5000,105450.47786
5148.029635,5000,105535.749774
5099.785208,5000,105621.141361
18.724599,5000,105706.804495
4861.904297,5000,105792.579952
-94.410409,5000,105878.938355
2050.025153,5000,105964.379183
1687.552552,5000,106049.685703
-239.376586,5000,106135.362255
35.596255,5000,106220.604716
-184.235727,5000,106306.241957
-358.079768,5000,106391.925453
-369.617574,5000,106477.60388
-390.682835,5000,106562.838226
-310.84321,5000,106648.297857
4495.065866,5000,106734.003371
385.514302,5000,106819.371662
-289.771118,5000,106905.151946
315.410716,5000,106990.064003
-328.195686,5000,107075.270111
-371.516846,5000,107160.431
-30.816653,5000,107245.725218
4871.365452,5000,107330.89552
4950.097427,5000,107416.630117
4986.176399,5000,107502.041373
4979.24385,5000,107587.526956
4957.941332,5000,107672.952217
4987.188661,5000,107758.100938
4799.532749,5000,107844.563019
4995.46104,5000,107930.252505
4975.895767,5000,108015.774011
4995.146772,5000,108101.322757
4975.435785,5000,108186.875036
5017.99829,5000,108272.69203
5014.349555,5000,108358.900536
4994.711885,5000,108444.989932
4989.34591,5000,108530.604276
5001.156321,5000,108616.379414
4895.833228,5000,108701.844095
4954.966346,5000,108787.834327
4726.675566,5000,108872.653665
5015.777887,5000,108958.326028
5004.337912,5000,109043.643281
4987.185735,5000,109129.269555
5023.756402,5000,109215.113867
5080.874817,5000,109300.367788
4997.007147,5000,109386.145131
4972.662979,5000,109472.316499
5009.0676,5000,109557.183157
4978.144391,5000,109642.631565
5011.070161,5000,109727.996081
4739.515703,5000,109813.85438
4996.307444,5000,109898.91422
4881.192115,5000,109985.229794
4998.977988,5000,110070.450069
4996.997727,5000,110157.248394
4990.577656,5000,110242.843262
4969.535564,5000,110329.118555
4993.042019,5000,110414.146735
4986.927787,5000,110499.25279
4982.946955,5000,110584.114263
1530.284506,5000,110669.967696
-190.029213,5000,110755.040923
-192.909709,5000,110840.934303
5091.703829,5000,110926.327436
-343.57952,5000,111011.91174
4975.306597,5000,111097.585227
4881.596102,5000,111182.867206
5012.060065,5000,111268.083177
4835.940327,5000,111353.231194
4886.973934,5000,111438.369931
4856.220508,5000,111524.174195
4991.981949,5000,111609.444297
-9.589148,5000,111695.101386
4779.012963,5000,111780.431675
4979.773765,5000,111865.338435
4923.114018,5000,111950.49243
4893.824381,5000,112035.89495
4922.434742,5000,112121.301094
4804.576228,5000,112206.954111
5115.547645,5000,112292.0575
4959.754948,5000,112377.687515
4996.681266,5000,112462.626883
4960.814361,5000,112549.110843
4977.287454,5000,112634.388058
4985.467829,5000,112720.073394
5039.138611,5000,112806.488155
4992.218411,5000,112891.101623
4962.302724,5000,112975.902833
4953.146694,5000,113064.780943
4990.213126,5000,113152.476004
4910.783951,5000,113240.681139
5006.089562,5000,113329.362155
-225.383477,5000,113416.344176
-50.943716,5000,113502.855033
4980.853953,5000,113588.642967
4979.055935,5000,113675.155849
4922.489467,5000,113760.616745
4959.023647,5000,113846.420942
4937.132749,5000,113932.320155
4968.827153,5000,114018.134856
5011.403827,5000,114104.580754
4982.786575,5000,114189.96379
4994.84236,5000,114275.26473
4526.328249,5000,114361.089089
4997.44802,5000,114446.632358
4957.73564,5000,114532.153394
5001.659158,5000,114618.102551
4995.75744,5000,114703.747508
4874.548886,5000,114789.0304
4990.581258,5000,114874.609766
4994.908932,5000,114960.196939
4992.05063,5000,115045.215413
4993.241655,5000,115131.083413
4996.434465,5000,115217.00958
5000.243112,5000,115303.144977
4991.879478,5000,115388.802151
4991.331365,5000,115474.308555
4907.259588,5000,115559.761637
4915.399883,5000,115645.268631
4982.878525,5000,115730.407929
4916.423255,5000,115815.690988
5140.27928,5000,115901.76435
5013.561565,5000,115987.490558
4999.740233,5000,116073.546705
4976.402514,5000,116159.254636
4992.773684,5000,116244.638603
5005.644187,5000,116331.69068
4957.284516,5000,116417.179826
4982.87254,5000,116503.06514
4905.490478,5000,116589.628105
4757.183278,5000,116675.859029
4924.444265,5000,116761.944123
4905.851126,5000,116848.068018
4904.522937,5000,116933.890201
4929.263672,5000,117019.802266
5015.866408,5000,117105.047243
4968.724292,5000,117192.472848
4742.528829,5000,117277.160153
4947.106153,5000,117362.600217
4952.72178,5000,117450.334581
4935.410442,5000,117536.189564
4953.874484,5000,117621.512657
-1151.668133,5000,117707.712945
4949.780589,5000,117793.576072
4971.361385,5000,117881.714239
4954.046115,5000,117968.699453
5017.276354,5000,118056.018876
4992.115691,5000,118143.0814
5008.165958,5000,118230.142274
5005.51585,5000,118316.584559
4978.103948,5000,118403.55659
4990.803296,5000,118490.116966
4983.672374,5000,118577.213078
4951.546357,5000,118663.501051
4998.49029,5000,118749.556948
4939.977739,5000,118836.015241
4976.467778,5000,118923.564518
4680.878789,5000,119011.487687
4840.297847,5000,119098.973352
4959.993,5000,119187.066378
4728.180518,5000,119273.96628
4971.483628,5000,119360.726775
5009.474361,5000,119448.541857
4551.951788,5000,119536.288758
5134.148743,5000,119623.489786
4930.063296,5000,119710.890399
4807.682004,5000,119798.079654
4613.674354,5000,119885.440495
4856.506306,5000,119973.153264
4947.387729,5000,120060.212977
4901.960027,5000,120148.050298
2618.185558,5000,120235.917012
5056.719369,5000,120323.259778
4832.482272,5000,120410.766727
4864.548033,5000,120497.148406
4927.812369,5000,120584.461403
4769.848732,5000,120670.965148
4735.843236,5000,120758.199938
4888.417401,5000,120845.930234
4898.437182,5000,120932.988069
4925.787048,5000,121020.587702
4923.532984,5000,121107.756343
4996.692953,5000,121195.277962
4899.764617,5000,121283.134064
4794.529501,5000,121370.754821
4914.104476,5000,121459.16185
4992.29999,5000,121546.686856
4696.349763,5000,121633.859456
4513.596115,5000,121721.971481
4956.215304,5000,121809.49761
4686.546103,5000,121896.571705
4716.046601,5000,121984.140694
4747.434948,5000,122071.793195
4940.011903,5000,122159.210929
4878.474171,5000,122246.299667
4914.205101,5000,122333.916909
4726.011016,5000,122421.665787
4966.325691,5000,122509.51787
4835.529706,5000,122597.771974
4695.816602,5000,122686.118571
4916.111791,5000,122773.248402
4750.883543,5000,122860.750132
4782.212008,5000,122948.240259
4965.340696,5000,123035.169846
4961.574593,5000,123123.029625
4539.237813,5000,123210.399516
4954.386201,5000,123297.833425
4930.616324,5000,123385.589706
4865.425802,5000,123473.360961
5008.244743,5000,123560.593503
4981.322031,5000,123647.998725
4960.266201,5000,123736.084102
4212.565989,5000,123823.596326
4473.249214,5000,123911.312063
4792.625641,5000,123999.003505
4911.085506,5000,124086.570625
4832.755126,5000,124174.234171
-188.621534,5000,124260.769182
4884.97341,5000,124348.29422
4993.920935,5000,124436.125467
4759.040888,5000,124523.764683
-143.59865,5000,124611.404571
4858.759283,5000,124698.825834
4458.50329,5000,124786.563871
4958.881852,5000,124873.717618
4947.640374,5000,124960.494605
5077.40781,5000,125047.27738
4639.753856,5000,125134.402031
4988.327202,5000,125220.905407
3450.931052,5000,125308.95306
4721.777828,5000,125396.201334
4906.004556,5000,125483.492768
4794.746193,5000,125571.233914
4923.070472,5000,125659.881983
4274.953777,5000,125747.48954
4887.216465,5000,125834.90887
4981.506658,5000,125921.745205
4985.030873,5000,126009.740641
4968.955362,5000,126096.449027
4983.158278,5000,126184.196487
4981.920163,5000,126271.531455
5004.385727,5000,126358.79465
4960.411808,5000,126446.399086
5113.0088,5000,126544.702186
4982.450618,5000,126632.663234
4988.083987,5000,126719.900218
4777.943221,5000,126807.679423
4930.84535,5000,126895.70325
4935.861028,5000,126983.144472
5008.929685,5000,127070.993392
4946.254513,5000,127157.742084
4993.49278,5000,127245.29787
4996.532553,5000,127332.97763
4964.896099,5000,127419.497128
4807.645757,5000,127507.492573
5011.72542,5000,127594.349836
4994.910501,5000,127682.025489
4923.455128,5000,127769.50256
5049.209451,5000,127856.658136
4895.486548,5000,127943.902021
4955.674991,5000,128031.782502
4930.880132,5000,128119.627266
4973.576996,5000,128206.186185
4919.088255,5000,128292.865742
4956.024536,5000,128380.002589
5003.640674,5000,128467.48479
4999.283847,5000,128554.748467
4992.880557,5000,128642.460126
4997.851905,5000,128729.889856
5001.624941,5000,128817.107567
2683.807559,5000,128904.750473
4992.054326,5000,128992.186037
4947.712285,5000,129080.424007
5002.129255,5000,129168.483922
534.063761,5000,129255.765757
5163.848166,5000,129342.571152
5057.507604,5000,129430.388971
4914.610774,5000,129518.149855
4977.435022,5000,129605.458626
-317.639323,5000,129692.488465
-246.405487,5000,129780.037212
4748.89444,5000,129867.536896
577.260099,5000,129954.851628
4917.759498,5000,130042.779641
4184.460271,5000,130130.31856
4795.175602,5000,130218.027508
4859.010806,5000,130305.736009
4966.25728,5000,130393.464092
5011.997852,5000,130481.185991
4979.582111,5000,130568.637816
4984.029981,5000,130655.400305
4994.500749,5000,130742.316983
5115.625789,5000,130830.259263
4869.216269,5000,130917.024973
5063.289275,5000,131004.316517
5277.86737,5000,131093.300542
5185.900342,5000,131180.504797
4863.428711,5000,131267.606366
5035.792878,5000,131354.482068
4815.039186,5000,131441.234249
4953.896368,5000,131528.743909
4506.736689,5000,131616.084321
4991.004333,5000,131703.851
4990.370293,5000,131790.79662
4718.632226,5000,131877.989063
4843.483141,5000,131966.038804
4954.273534,5000,132052.628982
4909.620521,5000,132139.783385
4977.071085,5000,132227.678375
4930.186959,5000,132315.30835
4779.875912,5000,132402.721846
4821.595427,5000,132490.432647
3812.457797,5000,132578.097475
4765.063115,5000,132665.294918
4855.138196,5000,132753.05247
4881.58802,5000,132840.414706
1588.351854,5000,132928.35894
4801.720812,5000,133015.669335
4910.885876,5000,133103.58267
4857.900233,5000,133191.646571
5126.866467,5000,133278.3634
4775.692504,5000,133365.862673
4916.689187,5000,133454.18138
4940.894946,5000,133541.674298
4920.402953,5000,133629.254987
4947.376068,5000,133715.837676
4831.339242,5000,133803.527003
5001.018528,5000,133890.237503
4900.884022,5000,133977.585244
4921.016698,5000,134065.247012
4907.446782,5000,134152.953256
4927.073382,5000,134240.408742
5002.812169,5000,134328.542392
4974.320611,5000,134415.946504
4915.828335,5000,134502.958944
4916.147031,5000,134590.481103
4881.325769,5000,134679.028419
4573.960669,5000,134766.6358
3030.824587,5000,134854.61033
4987.22875,5000,134942.692859
4203.494483,5000,135030.444049
4886.11556,5000,135117.819103
4683.132501,5000,135206.371907
4969.615661,5000,135294.35814
4982.813814,5000,135381.969586
4832.721671,5000,135469.515857
4737.173328,5000,135556.529433
4851.155502,5000,135643.542411
4842.114219,5000,135732.121738
4964.420929,5000,135819.7861
4865.21304,5000,135907.281675
4980.395503,5000,135994.338798
4977.710971,5000,136081.814171
4958.136252,5000,136169.284628
4976.54811,5000,136256.289803
4967.562864,5000,136343.656359
4998.758565,5000,136431.725564
4999.640505,5000,136518.909622
4984.712513,5000,136607.483069
5001.759542,5000,136694.583627
4994.17974,5000,136782.058007
-1655.291071,5000,136869.040465
5008.944627,5000,136956.96516
4995.23966,5000,137044.786349
4940.097038,5000,137131.623512
4973.256972,5000,137219.285924
5027.35681,5000,137307.076294
4969.080724,5000,137394.957601
4979.566026,5000,137482.87866
4987.732944,5000,137570.42709
4942.715677,5000,137657.852557
5024.53969,5000,137744.694532
4936.879531,5000,137831.816967
4959.585761,5000,137919.754299
4949.452155,5000,138007.954894
5024.93657,5000,138096.025251
4971.223664,5000,138183.762256
4957.973544,5000,138272.148686
5091.271873,5000,138359.656113
4768.032797,5000,138446.591092
4877.974902,5000,138533.978497
4942.31249,5000,138621.629314
4915.730784,5000,138709.477972
4916.987308,5000,138797.354468
4819.841263,5000,138883.840411
4931.485052,5000,138971.455381
4930.181425,5000,139058.367436
4948.741105,5000,139145.322169
4962.451603,5000,139233.120406
4995.155484,5000,139321.244532
5097.138276,5000,139409.467059
4636.405956,5000,139496.424551
-1821.297001,5000,139583.602668
-1231.180514,5000,139671.102071
2994.508679,5000,139759.695594
-1746.878804,5000,139847.750811
-1576.246965,5000,139934.948895
-1577.871245,5000,140021.950471
3885.951606,5000,140108.925353
3339.231696,5000,140196.920007
4831.729965,5000,140283.063087
4892.186092,5000,140370.621499
4780.710928,5000,140457.983006
4833.540816,5000,140545.848225
-987.466695,5000,140633.707348
4643.149871,5000,140720.587415
-1559.56859,5000,140807.918802
-1428.531386,5000,140895.462271
4809.118013,5000,140982.975346
4902.330786,5000,141070.99299
5089.668865,5000,141159.196542
-466.769151,5000,141246.375447
-683.568541,5000,141333.250767
4992.481154,5000,141420.674492
4143.375608,5000,141508.319911
4887.414608,5000,141596.279079
3689.303635,5000,141683.777099
4791.023026,5000,141771.566856
4917.533261,5000,141859.570475
4810.9159,5000,141947.100681
3988.448036,5000,142034.807209
2884.898801,5000,142122.526363
4888.366722,5000,142210.127796
4950.844601,5000,142297.85537
4319.522584,5000,142385.250578
4391.618886,5000,142473.229682
4954.763621,5000,142560.635957
4233.907224,5000,142649.914843
734.586921,5000,142731.479594
3131.60164,5000,142818.338718
4919.606895,5000,142905.586818
-1247.716703,5000,142992.970892
3357.154908,5000,143080.41322
-761.777754,5000,143165.639425
-1582.952789,5000,143251.503622
124.229608,5000,143336.954111
-1594.502473,5000,143421.932273
-1185.496089,5000,143507.222953
-1530.583427,5000,143592.552131
-1670.343726,5000,143678.112524
-1598.061846,5000,143763.307698
4987.76927,5000,143848.54989
-703.836902,5000,143934.020055
-1622.905857,5000,144018.848198
4941.347474,5000,144104.486669
3761.884757,5000,144190.076319
-586.067123,5000,144276.090479
4939.94239,5000,144361.817838
4883.44238,5000,144447.603232
1637.812027,5000,144532.928929
4986.210052,5000,144619.079222
4990.134617,5000,144704.453378
4734.426892,5000,144789.665365
4920.344196,5000,144875.219181
4928.852927,5000,144959.780393
4886.841927,5000,145045.691764
4856.595956,5000,145131.459968
4931.685721,5000,145217.277153
4949.81875,5000,145302.565235
3351.667537,5000,145388.033412
4832.941628,5000,145474.613663
4918.030087,5000,145559.669763
4951.634386,5000,145645.503248
4928.669113,5000,145730.771775
4857.723705,5000,145816.513052
4927.495338,5000,145901.6059
4912.238625,5000,145986.896655
4900.520399,5000,146072.155119
4063.183876,5000,146157.72911
4847.855745,5000,146243.876536
4876.607194,5000,146329.183941
5036.69052,5000,146414.500754
4891.172517,5000,146500.153214
4029.011932,5000,146585.518225
4959.982668,5000,146670.815488
4956.995868,5000,146755.482471
4931.77193,5000,146840.62691
341.025071,5000,146925.596776
4926.669211,5000,147010.972946
4877.030956,5000,147096.508315
4737.233149,5000,147182.463847
4820.861745,5000,147267.894975
3916.77812,5000,147353.199265
4986.572281,5000,147438.930761
4842.450437,5000,147525.27581
4974.21364,5000,147611.322987
3103.934825,5000,147696.850538
1953.766403,5000,147781.635739
4950.442416,5000,147867.567764
4888.785994,5000,147952.816424
4994.595221,5000,148037.536386
4977.744601,5000,148122.541323
4967.638281,5000,148208.44666
4965.896833,5000,148294.044724
4750.969254,5000,148379.541946
4098.138475,5000,148465.460261
4950.607772,5000,148551.681577
4981.429816,5000,148636.875741
4651.897711,5000,148723.078177
4960.600148,5000,148808.924355
4971.568863,5000,148895.05968
4881.714084,5000,148980.809434
4982.762028,5000,149066.785614
4962.344219,5000,149151.981582
4944.236569,5000,149237.476829
4927.460887,5000,149322.912951
4922.684362,5000,149408.318525
4937.146862,5000,149493.286792
4928.802832,5000,149578.499018
4554.081653,5000,149664.751536
3091.359365,5000,149750.160701
4949.728469,5000,149835.97893
4958.354597,5000,149921.597915
4909.405177,5000,150007.844078
4060.445034,5000,150093.423075
4893.21479,5000,150179.641003
3858.896085,5000,150265.260082
4999.450648,5000,150351.086302
4922.316293,5000,150436.922621
4961.147395,5000,150522.21092
-832.316491,5000,150607.675046
4925.104894,5000,150693.620313
4891.030192,5000,150779.690575
-852.224262,5000,150864.838927
4875.446584,5000,150950.130888
4782.689316,5000,151035.658423
4888.559626,5000,151120.609254
3883.172821,5000,151206.594521
-1545.455869,5000,151291.246676
-1539.995658,5000,151376.131096
4774.195561,5000,151462.175161
4964.160935,5000,151547.329289
4988.854894,5000,151633.030422
5092.046245,5000,151718.09645
4969.380596,5000,151803.700883
-1645.2545,5000,151888.627939
-1740.272431,5000,151973.566309
4899.831171,5000,152059.934535
4882.145211,5000,152147.109276
4958.111088,5000,152232.212224
4943.541842,5000,152318.604323
5038.244034,5000,152406.745359
4861.840123,5000,152492.201416
4978.139991,5000,152577.481101
4805.965933,5000,152664.184922
5044.460655,5000,152750.493162
5019.686696,5000,152836.067939
5073.77052,5000,152921.820942
4996.968461,5000,153007.341881
5119.022617,5000,153092.479626
4959.180611,5000,153178.221373
4917.417634,5000,153264.49637
4755.211933,5000,153349.855797
4881.673938,5000,153435.514317
5126.191727,5000,153521.693853
4996.016013,5000,153607.179586
4706.327171,5000,153693.154341
4986.753193,5000,153778.728137
4818.400718,5000,153864.856309
4992.664238,5000,153950.444688
4988.751853,5000,154036.097762
4992.454969,5000,154121.825742
4989.858875,5000,154207.06663
4992.855529,5000,154292.851721
5008.548466,5000,154378.357515
4936.348914,5000,154464.113414
4844.629332,5000,154549.789325
4585.913884,5000,154635.401211
5062.571058,5000,154720.68826
5171.465954,5000,154806.05249
4994.120972,5000,154891.264467
4395.16969,5000,154976.576968
4987.194548,5000,155062.476789
4987.674435,5000,155148.20272
4388.142936,5000,155233.662609
4418.429828,5000,155318.777427
4401.900308,5000,155404.357514
4974.840026,5000,155490.282694
4972.627925,5000,155575.575661
4966.713648,5000,155661.324464
4980.078093,5000,155746.795351
4991.102859,5000,155832.49404
4951.487757,5000,155918.809084
4909.461948,5000,156004.20676
4979.671538,5000,156089.858735
4977.889142,5000,156175.356541
4471.480509,5000,156261.59431
4700.889846,5000,156347.253571
5004.256714,5000,156432.613493
4426.87017,5000,156518.470843
4904.08395,5000,156604.159994
4896.796092,5000,156688.965096
4867.056061,5000,156774.686063
4941.417547,5000,156860.109441
4990.732861,5000,156945.581494
5010.448088,5000,157030.512388
4981.081441,5000,157116.573544
4984.665009,5000,157202.361736
4917.597547,5000,157288.125668
4981.933808,5000,157374.608095
4991.710378,5000,157460.142186
4930.662866,5000,157546.091243
4973.966978,5000,157631.610096
4989.367379,5000,157717.717396
4953.358214,5000,157803.793484
4908.990013,5000,157888.500441
4957.537267,5000,157973.951473
4979.880456,5000,158059.392565
5104.574624,5000,158144.660458
5269.126667,5000,158230.32564
5272.627215,5000,158316.163562
5048.247214,5000,158402.266881
5124.743277,5000,158493.693127
5050.155021,5000,158579.081213
4997.316674,5000,158665.585073
4966.048453,5000,158752.182814
5051.470974,5000,158839.080693
5056.304689,5000,158929.828721
4994.133187,5000,159018.948435
5111.494229,5000,159105.613443
4794.059541,5000,159191.392538
4989.069905,5000,159277.770557
4987.007565,5000,159364.690464
5179.806237,5000,159451.202188
4912.335662,5000,159537.676155
4991.59755,5000,159623.990229
5196.440588,5000,159710.176028
5025.835349,5000,159796.61484
4829.203592,5000,159883.45021
4993.641885,5000,159970.18706
4985.524117,5000,160057.059579
4997.485664,5000,160143.659237
4912.509977,5000,160229.741623
5191.228327,5000,160315.635346
4919.116079,5000,160401.754805
4690.899112,5000,160488.595489
4855.846208,5000,160574.840924
4977.849585,5000,160661.206686
5067.195019,5000,160746.994017
4933.190063,5000,160833.32478
5005.730792,5000,160919.861386
4882.848791,5000,161006.334264
4813.923221,5000,161092.912817
4992.611856,5000,161179.178509
4936.229429,5000,161265.723063
4972.699768,5000,161352.070543
4989.573917,5000,161438.853291
5031.641803,5000,161525.329846
4994.922047,5000,161610.869243
4947.687469,5000,161697.338517
4835.89704,5000,161783.859231
4629.167609,5000,161870.077659
4811.122734,5000,161956.454237
4854.416203,5000,162043.114657
4933.115146,5000,162129.095968
4951.224336,5000,162215.876734
4986.109276,5000,162302.378337
5117.291471,5000,162389.375946
4996.119782,5000,162476.081595
4876.358738,5000,162561.960017
4994.022054,5000,162648.747965
4991.84093,5000,162735.172399
4987.196129,5000,162822.136258
4975.131769,5000,162908.648697
4941.173128,5000,162994.886378
4861.421668,5000,163080.865097
4898.572059,5000,163166.932774
4872.438876,5000,163253.021221
4906.950485,5000,163339.911703
4901.836848,5000,163425.502126
4900.321533,5000,163512.002348
4970.367844,5000,163599.027711
-1760.217717,5000,163685.707375
4894.131657,5000,163772.717813
4965.627024,5000,163858.785079
4984.767958,5000,163945.600502
4565.175286,5000,164032.907918
4677.781991,5000,164119.533457
5029.360374,5000,164205.967925
4985.55115,5000,164292.405176
4976.665628,5000,164378.735455
5091.339174,5000,164464.54278
4987.22875,5000,164551.128011
4980.726205,5000,164637.187204
4651.160767,5000,164723.569788
4973.096048,5000,164810.164371
4985.873477,5000,164896.667642
4986.190552,5000,164982.964355
4993.672813,5000,165069.436802
4946.361192,5000,165155.992283
4987.736316,5000,165243.044551
4990.027224,5000,165328.861951
4988.086399,5000,165416.130312
4992.449315,5000,165502.766553
4978.76988,5000,165588.552934
4990.597826,5000,165675.111171
5005.518433,5000,165761.313345
4941.61319,5000,165847.991817
16.110132,5000,165934.692169
4798.467106,5000,166021.20442
4980.284878,5000,166107.837811
5022.859016,5000,166198.659577
4990.552099,5000,166285.61476
4970.813488,5000,166371.311363
4983.644777,5000,166459.295693
5061.575692,5000,166545.75931
-1794.968428,5000,166631.96068
-1720.495466,5000,166718.426943
4982.282442,5000,166804.372493
4996.614155,5000,166890.297891
4928.365924,5000,166976.700107
4936.9466,5000,167063.134195
2460.080408,5000,167149.882323
-1329.274113,5000,167235.890301
2571.102402,5000,167323.413562
4941.376069,5000,167410.405755
4836.397704,5000,167498.166011
-1486.620213,5000,167584.611099
-1658.833981,5000,167670.028373
4938.131797,5000,167755.476708
-716.536041,5000,167841.303149
4960.308455,5000,167928.159515
5044.77302,5000,168014.836467
5048.300542,5000,168101.348801
4897.804982,5000,168188.433877
4982.903188,5000,168276.608202
4989.251238,5000,168362.937468
4983.633825,5000,168449.261006
4987.238065,5000,168535.782433
4796.058882,5000,168622.535484
4948.493163,5000,168709.600532
4991.028334,5000,168795.623698
4989.532067,5000,168882.024974
4984.668974,5000,168967.915048
5003.394766,5000,169054.530298
5011.382561,5000,169141.620831
4846.985683,5000,169228.272783
4685.69771,5000,169318.367879
4986.298379,5000,169406.2983
4994.003592,5000,169494.460556
4812.253401,5000,169583.858663
4985.207333,5000,169671.507686
5116.883865,5000,169759.202919
4990.579642,5000,169847.526193
5007.129068,5000,169935.044257
4987.087981,5000,170021.881359
4939.927997,5000,170107.979588
4981.44198,5000,170194.021786
4979.505632,5000,170280.661099
5014.452379,5000,170367.588411
4932.298102,5000,170454.134675
4872.370698,5000,170539.899863
-390.615695,5000,170625.950278
-397.102496,5000,170711.519455
-271.224728,5000,170797.056649
4556.878262,5000,170882.970863
4980.678041,5000,170968.606193
5035.125559,5000,171055.468338
4837.778524,5000,171142.436332
367.167139,5000,171229.220534
4726.721794,5000,171315.362697
-1129.721003,5000,171401.455653
-551.720711,5000,171489.064891
-540.061225,5000,171575.076241
4634.157772,5000,171662.739556
-387.325785,5000,171749.923689
-360.788596,5000,171834.689599
-265.148854,5000,171921.489346
5007.920757,5000,172007.875558
5077.842652,5000,172094.573479
4920.249381,5000,172181.820619
4963.58504,5000,172268.062887
4981.518316,5000,172354.676949
5076.24786,5000,172441.314362
3716.413687,5000,172528.132626
1973.425872,5000,172614.499518
3446.710996,5000,172700.290844
5104.043154,5000,172786.58413
4926.514386,5000,172873.122313
4866.381907,5000,172958.993503
4746.645841,5000,173045.35264
-464.098945,5000,173131.661884
5004.735719,5000,173218.415013
4972.89779,5000,173303.820236
4739.008879,5000,173391.152311
4771.69127,5000,173477.123585
4852.823016,5000,173563.744972
4914.780463,5000,173648.941279
4139.603071,5000,173736.038475
4818.325939,5000,173821.847952
4832.197321,5000,173908.048051
4940.460596,5000,173993.982066
4801.512242,5000,174080.011883
4977.752364,5000,174167.050947
4891.642149,5000,174254.080742
4911.873055,5000,174339.66673
4985.424965,5000,174424.848603
1174.363875,5000,174510.146446
-72.045467,5000,174596.221808
4886.267582,5000,174682.88576
3385.015722,5000,174769.776692
-30.529861,5000,174856.85683
-329.517474,5000,174942.935139
-293.47639,5000,175029.689346
4966.233587,5000,175115.819159
5010.995403,5000,175201.796247
5025.102375,5000,175287.899231
4723.53873,5000,175374.393507
4872.67321,5000,175460.837691
5079.934643,5000,175547.722992
4968.152075,5000,175635.046123
4985.076054,5000,175721.944929
5049.078614,5000,175809.155979
4991.272292,5000,175895.292226
5022.843723,5000,175982.935467
5089.886731,5000,176069.153378
5004.964765,5000,176155.120343
4864.989939,5000,176241.357394
5028.244999,5000,176327.587767
5017.568095,5000,176412.996852
5094.35533,5000,176499.699721
5142.716812,5000,176586.707747
5005.690338,5000,176673.458672
5005.529291,5000,176759.808713
4998.872155,5000,176846.964957
4995.71485,5000,176932.534867
